Survey,Year,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE,Var Weight CPUE,Mean Number CPUE,Var Number CPUE,Area Biomass,Area Biomass Var,Min Area Biomass,Max Area Biomass,Area Population,Area Population Var,Min Area Population,Max Area Population,AKFIN Load Date,Summary Area Depth,NMFS Reporting Area,Minimum Depth (m),Maximum Depth (m)
GOA,2015,460,roughtail skate,Bathyraja trachura,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2015,460,roughtail skate,Bathyraja trachura,50,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2015,460,roughtail skate,Bathyraja trachura,59,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2015,460,roughtail skate,Bathyraja trachura,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2015,460,roughtail skate,Bathyraja trachura,86,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2015,460,roughtail skate,Bathyraja trachura,107,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2015,460,roughtail skate,Bathyraja trachura,127,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2015,471,Alaska skate,Bathyraja parmifera,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2015,471,Alaska skate,Bathyraja parmifera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2015,471,Alaska skate,Bathyraja parmifera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2015,471,Alaska skate,Bathyraja parmifera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2015,471,Alaska skate,Bathyraja parmifera,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2015,471,Alaska skate,Bathyraja parmifera,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2015,471,Alaska skate,Bathyraja parmifera,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2015,471,Alaska skate,Bathyraja parmifera,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2015,471,Alaska skate,Bathyraja parmifera,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2015,471,Alaska skate,Bathyraja parmifera,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2015,471,Alaska skate,Bathyraja parmifera,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2015,471,Alaska skate,Bathyraja parmifera,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2015,471,Alaska skate,Bathyraja parmifera,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2015,471,Alaska skate,Bathyraja parmifera,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2015,471,Alaska skate,Bathyraja parmifera,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2015,471,Alaska skate,Bathyraja parmifera,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2015,471,Alaska skate,Bathyraja parmifera,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2015,471,Alaska skate,Bathyraja parmifera,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2015,471,Alaska skate,Bathyraja parmifera,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2015,471,Alaska skate,Bathyraja parmifera,21,1,0.2,0.036426982,2.1,4.303754916,0.5,0.283134529,0,2,5784,33451622.08,0,17814,9/29/2021 10:30,913,Shumagin,201,300
GOA,2015,471,Alaska skate,Bathyraja parmifera,21,1,15.70417196,245.7743721,3.210245098,10.1946803,181,32764.76625,0,579,36866,1359077084,0,118007,9/29/2021 10:30,923,Chirikof,201,300
GOA,2015,471,Alaska skate,Bathyraja parmifera,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2015,471,Alaska skate,Bathyraja parmifera,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2015,471,Alaska skate,Bathyraja parmifera,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2015,471,Alaska skate,Bathyraja parmifera,50,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2015,471,Alaska skate,Bathyraja parmifera,59,1,2.973007884,8.875971984,0.67313386,0.442241908,77.6,6016.299095,0,242,17314,299759800.2,0,54019,9/29/2021 10:30,921,Chirikof,10,100
GOA,2015,471,Alaska skate,Bathyraja parmifera,85,2,3.770591705,7.2605723,0.60919179,0.183979523,145.6,10770.82167,0,359,23291,272927608.6,0,57323,9/29/2021 10:30,931,Kodiak,10,100
GOA,2015,471,Alaska skate,Bathyraja parmifera,86,2,5.614073329,16.62931699,1.273793974,0.9646079,133.1,9458.650567,0,333,30633,548662886.4,0,78886,9/29/2021 10:30,922,Chirikof,101,200
GOA,2015,471,Alaska skate,Bathyraja parmifera,107,7,19.41303014,59.80544141,3.592971343,1.89228446,801,101953.0927,156,1446,149101,3225864545,34315,263887,9/29/2021 10:30,911,Shumagin,10,100
GOA,2015,471,Alaska skate,Bathyraja parmifera,127,6,9.46926344,13.47426827,1.813255691,0.623940688,410,25299.85828,89,731,78888,1171537530,9714,148062,9/29/2021 10:30,932,Kodiak,101,200
GOA,2015,472,Aleutian skate,Bathyraja aleutica,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2015,472,Aleutian skate,Bathyraja aleutica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2015,472,Aleutian skate,Bathyraja aleutica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2015,472,Aleutian skate,Bathyraja aleutica,2,1,4.6,20.71196429,16.5,271.8961915,6.7,44.71119057,0,35,24227,586945895.9,0,128476,9/29/2021 10:30,945,Yakutat,501,700
GOA,2015,472,Aleutian skate,Bathyraja aleutica,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2015,472,Aleutian skate,Bathyraja aleutica,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2015,472,Aleutian skate,Bathyraja aleutica,3,1,42.1,1768.953873,8.9,80.07939671,128.9,16623.91526,0,539,27433,752553882.5,0,114724,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2015,472,Aleutian skate,Bathyraja aleutica,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2015,472,Aleutian skate,Bathyraja aleutica,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2015,472,Aleutian skate,Bathyraja aleutica,4,1,10.4,107.3407689,19.3,373.624307,10.7,114.6441888,0,40,19976,399045544.8,0,75430,9/29/2021 10:30,955,Southeastern,501,700
GOA,2015,472,Aleutian skate,Bathyraja aleutica,6,1,10.3,105.3683989,6.1,37.06766594,16.5,271.0803199,0,57,9765,95363646.45,0,33661,9/29/2021 10:30,924,Chirikof,301,500
GOA,2015,472,Aleutian skate,Bathyraja aleutica,6,2,6,18.36205841,12.4,61.08312378,15.1,117.6360181,0,42,31278,391327338.8,0,79685,9/29/2021 10:30,914,Shumagin,301,500
GOA,2015,472,Aleutian skate,Bathyraja aleutica,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2015,472,Aleutian skate,Bathyraja aleutica,8,3,14.9,90.59284608,14.2,48.35288919,43.4,768.0822693,0,107,41295,409955073.3,0,87985,9/29/2021 10:30,934,Kodiak,301,500
GOA,2015,472,Aleutian skate,Bathyraja aleutica,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2015,472,Aleutian skate,Bathyraja aleutica,9,1,5.207905325,27.40080152,2.835415121,8.075771368,13.8,189.2077664,0,46,7468,55764743.28,0,25129,9/29/2021 10:30,944,Yakutat,301,500
GOA,2015,472,Aleutian skate,Bathyraja aleutica,18,1,7.617327277,58.19598223,1.943195734,3.905875475,38.5,1485.508762,0,121,9985,99701251.21,0,31403,9/29/2021 10:30,953,Southeastern,201,300
GOA,2015,472,Aleutian skate,Bathyraja aleutica,18,3,23.35917717,189.6489791,8.217212867,26.12166875,120.7,5069.208606,0,270,42532,698217246.8,0,98048,9/29/2021 10:30,943,Yakutat,201,300
GOA,2015,472,Aleutian skate,Bathyraja aleutica,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2015,472,Aleutian skate,Bathyraja aleutica,21,5,27.6,352.4241218,11.1,23.26787787,76.9,2739.272743,0,186,31043,180853294.9,3071,59015,9/29/2021 10:30,913,Shumagin,201,300
GOA,2015,472,Aleutian skate,Bathyraja aleutica,21,9,271.6121648,9204.166994,59.62874403,688.4719471,3135.9,1227029.399,698,5574,688847,91781833162,22043,1355651,9/29/2021 10:30,923,Chirikof,201,300
GOA,2015,472,Aleutian skate,Bathyraja aleutica,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2015,472,Aleutian skate,Bathyraja aleutica,28,11,218.5046712,2187.526813,40.76427791,70.9687532,2510.8,288812.6399,1019,4003,468572,9369792790,199862,737282,9/29/2021 10:30,933,Kodiak,201,300
GOA,2015,472,Aleutian skate,Bathyraja aleutica,31,2,15.85941494,248.6553145,2.404195973,3.057512404,466.2,214658.7374,0,1535,70552,2639484114,0,189025,9/29/2021 10:30,942,Yakutat,101,200
GOA,2015,472,Aleutian skate,Bathyraja aleutica,50,11,68.06510419,641.1442981,13.72413164,21.60435525,999,138117.2584,248,1750,201175,4654076041,63301,339049,9/29/2021 10:30,912,Shumagin,101,200
GOA,2015,472,Aleutian skate,Bathyraja aleutica,59,4,54.08960963,1099.002248,8.654177473,35.65447942,1408.6,744924.1891,0,3215,225353,24167270092,0,550727,9/29/2021 10:30,921,Chirikof,10,100
GOA,2015,472,Aleutian skate,Bathyraja aleutica,85,1,2.399505336,5.824902538,0.479901067,0.220476561,93,8641.05251,0,283,18085,327069770.6,0,55015,9/29/2021 10:30,931,Kodiak,10,100
GOA,2015,472,Aleutian skate,Bathyraja aleutica,86,27,181.8417198,1817.619372,20.59636915,19.00547072,4337.4,1033850.429,2282,6392,491240,10810191816,281112,701368,9/29/2021 10:30,922,Chirikof,101,200
GOA,2015,472,Aleutian skate,Bathyraja aleutica,107,11,34.46620567,121.1920366,4.696326998,2.020742839,1422.8,206601.6512,514,2332,193194,3444853464,75808,310580,9/29/2021 10:30,911,Shumagin,10,100
GOA,2015,472,Aleutian skate,Bathyraja aleutica,127,22,98.68437411,1626.838817,12.48489908,17.70120138,4275.8,3054621.646,630,7922,541048,33236527382,160752,921344,9/29/2021 10:30,932,Kodiak,101,200
GOA,2015,480,whiteblotched skate,Bathyraja maculata,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2015,480,whiteblotched skate,Bathyraja maculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2015,480,whiteblotched skate,Bathyraja maculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2015,480,whiteblotched skate,Bathyraja maculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2015,480,whiteblotched skate,Bathyraja maculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2015,480,whiteblotched skate,Bathyraja maculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2015,480,whiteblotched skate,Bathyraja maculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2015,480,whiteblotched skate,Bathyraja maculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2015,480,whiteblotched skate,Bathyraja maculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2015,480,whiteblotched skate,Bathyraja maculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2015,480,whiteblotched skate,Bathyraja maculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2015,480,whiteblotched skate,Bathyraja maculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2015,480,whiteblotched skate,Bathyraja maculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2015,480,whiteblotched skate,Bathyraja maculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2015,480,whiteblotched skate,Bathyraja maculata,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2015,480,whiteblotched skate,Bathyraja maculata,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2015,480,whiteblotched skate,Bathyraja maculata,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2015,480,whiteblotched skate,Bathyraja maculata,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2015,480,whiteblotched skate,Bathyraja maculata,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2015,480,whiteblotched skate,Bathyraja maculata,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,2015,480,whiteblotched skate,Bathyraja maculata,21,3,72,1752.621911,11.2,44.63294792,200.7,13622.53357,0,443,31283,346916712.3,0,70024,9/29/2021 10:30,913,Shumagin,201,300
GOA,2015,480,whiteblotched skate,Bathyraja maculata,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2015,480,whiteblotched skate,Bathyraja maculata,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2015,480,whiteblotched skate,Bathyraja maculata,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2015,480,whiteblotched skate,Bathyraja maculata,50,2,10.83291498,64.64430975,1.555495484,1.342796362,158.6,13925.87419,0,397,23029,289269284.1,0,57402,9/29/2021 10:30,912,Shumagin,101,200
GOA,2015,480,whiteblotched skate,Bathyraja maculata,59,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2015,480,whiteblotched skate,Bathyraja maculata,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2015,480,whiteblotched skate,Bathyraja maculata,86,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2015,480,whiteblotched skate,Bathyraja maculata,107,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2015,480,whiteblotched skate,Bathyraja maculata,127,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,27,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,50,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,59,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,86,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,107,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2015,485,whitebrow skate,Bathyraja minispinosa,127,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2017,400,skate unid.,Rajidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2017,400,skate unid.,Rajidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2017,400,skate unid.,Rajidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2017,400,skate unid.,Rajidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2017,400,skate unid.,Rajidae,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2017,400,skate unid.,Rajidae,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2017,400,skate unid.,Rajidae,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2017,400,skate unid.,Rajidae,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2017,400,skate unid.,Rajidae,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2017,400,skate unid.,Rajidae,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2017,400,skate unid.,Rajidae,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2017,400,skate unid.,Rajidae,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2017,400,skate unid.,Rajidae,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,2017,400,skate unid.,Rajidae,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,2017,400,skate unid.,Rajidae,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2017,400,skate unid.,Rajidae,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2017,400,skate unid.,Rajidae,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2017,400,skate unid.,Rajidae,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2017,400,skate unid.,Rajidae,29,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2017,400,skate unid.,Rajidae,32,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2017,400,skate unid.,Rajidae,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2017,400,skate unid.,Rajidae,54,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2017,400,skate unid.,Rajidae,61,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2017,400,skate unid.,Rajidae,74,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2017,400,skate unid.,Rajidae,90,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2017,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2017,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2017,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2017,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2017,420,big skate,Beringraja binoculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2017,420,big skate,Beringraja binoculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2017,420,big skate,Beringraja binoculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2017,420,big skate,Beringraja binoculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2017,420,big skate,Beringraja binoculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2017,420,big skate,Beringraja binoculata,7,2,126.5,11325.41417,11.5,55.32026364,828.4,485343.5008,0,2476,75430,2370715102,0,190582,9/29/2021 10:30,951,Southeastern,10,100
GOA,2017,420,big skate,Beringraja binoculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2017,420,big skate,Beringraja binoculata,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2017,420,big skate,Beringraja binoculata,13,1,7.1,50.41177767,2.5,6.476250005,19.8,391.833589,0,63,7095,50337686.95,0,22420,9/29/2021 10:30,913,Shumagin,201,300
GOA,2017,420,big skate,Beringraja binoculata,16,1,115.4820601,13336.33855,6.507253576,42.73752109,1333.4,1777899.019,0,4350,75481,5697440611,0,246220,9/29/2021 10:30,923,Chirikof,201,300
GOA,2017,420,big skate,Beringraja binoculata,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
